rank,run-dir,plan-id,bbar,hbar,done,return-cost,predicted-q,physical-q,residual-q,error
1473,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-215_20260614T210955,mpc-149-1-lambda-0.221,0.22118007270478093,0.29147509143208516,False,615.88525390625,631.9810791015625,12.847874641418457,619.1331787109375,16.0958251953125
1474,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-288_20260614T023010,mpc-1219-14-lambda-0.293,0.2926126618309299,0.5429392355711165,False,859.0604858398438,632.1357421875,33.401512145996094,598.7342529296875,-226.92474365234375
1475,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-69_20260614T205023,mpc-579-4-lambda-0.463,0.46296875810163785,0.02250023575610771,False,705.469970703125,632.7263793945312,2.987983226776123,629.7384033203125,-72.74359130859375
1476,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-271_20260614T022745,mpc-1348-13-lambda-0.268,0.26815535048141753,0.8083573972381387,False,676.493896484375,632.7935180664062,50.71971130371094,582.0737915039062,-43.70037841796875
1477,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-155_20260614T210248,mpc-1354-12-lambda-0.145,0.14479113135487973,0.012997382062550017,False,651.5491333007812,632.8026123046875,1.8363037109375,630.96630859375,-18.74652099609375
1478,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-31_20260613T233752,mpc-1693-15-lambda-0.807,0.8070688977152463,0.5120739864215054,False,582.8782348632812,632.8388671875,58.42522430419922,574.4136352539062,49.96063232421875
1479,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-393_20260614T213431,mpc-1195-12-lambda-0.305,0.30487548920728547,0.6014433726284921,False,645.643310546875,633.6130981445312,36.09328842163086,597.5198364257812,-12.03021240234375
1480,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-437_20260614T025016,mpc-961-10-lambda-0.722,0.7220894877662103,0.7176383808563399,False,694.4026489257812,633.6331787109375,86.19717407226562,547.43603515625,-60.76947021484375
1481,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-281_20260614T022911,mpc-756-8-lambda-0.988,0.9877723038850958,0.3781851031438861,False,566.3422241210938,634.3154907226562,47.35834503173828,586.9571533203125,67.9732666015625
1482,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-239_20260614T022324,mpc-1099-11-lambda-0.812,0.8117253539377609,0.05414163358163258,False,497.04034423828125,634.4703369140625,4.6634650230407715,629.806884765625,137.42999267578125
1483,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-34_20260614T204540,mpc-59-3-lambda-0.195,0.1954538050891494,0.4434293087739327,False,570.9468383789062,634.9603881835938,19.14185333251953,615.8185424804688,64.0135498046875
1484,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-155_20260614T210248,mpc-1357-13-lambda-0.86,0.859657574774089,0.8171237415393705,False,648.6009521484375,635.1265258789062,122.53227233886719,512.59423828125,-13.47442626953125
1485,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-305_20260614T212202,mpc-169-2-lambda-0.978,0.9779896153215883,0.6626396541390183,False,510.8835754394531,635.4821166992188,100.60294342041016,534.879150390625,124.59854125976562
1486,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-160_20260614T210323,mpc-385-4-lambda-0.186,0.18582143382006017,0.39316180978190135,False,776.993896484375,635.529541015625,15.420702934265137,620.1088256835938,-141.46435546875
1487,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-193_20260614T210711,mpc-1255-14-lambda-0.484,0.48390887879979533,0.3506157745293606,False,689.4013671875,635.5736083984375,24.291513442993164,611.2821044921875,-53.8277587890625
1488,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-94_20260614T205344,mpc-174-2-lambda-0.951,0.9511110184816294,0.7022146021173515,False,515.40478515625,636.39013671875,107.98179626464844,528.4083251953125,120.9853515625
1489,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-21_20260613T233630,mpc-910-10-lambda-0.833,0.8327156394780983,0.6799974831208544,False,482.40570068359375,636.528076171875,89.62081909179688,546.9072265625,154.12237548828125
1490,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-481_20260614T025716,mpc-1007-8-lambda-0.96,0.960125182611365,0.5033353602151266,False,846.5150756835938,636.656494140625,69.60535430908203,567.0511474609375,-209.85858154296875
1491,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-138_20260614T210009,mpc-980-11-lambda-0.884,0.883767447170982,0.6794087550660214,False,601.1763305664062,637.5841674804688,97.15718078613281,540.427001953125,36.4078369140625
1492,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-22_20260613T233639,mpc-945-8-lambda-0.826,0.8260543342739988,0.2894985465691962,False,548.6503295898438,637.71044921875,28.093257904052734,609.6171875,89.06011962890625
1493,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-110_20260614T020707,mpc-894-7-lambda-0.727,0.7268513146141019,0.3827123234145904,False,646.2777099609375,637.7376098632812,36.000526428222656,601.737060546875,-8.54010009765625
1494,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-347_20260614T023755,mpc-917-9-lambda-0.744,0.7435385205284996,0.07050205624390893,False,867.58984375,638.2490234375,6.872494220733643,631.3765258789062,-229.3408203125
1495,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-79_20260614T205138,mpc-1048-9-lambda-0.927,0.9267201057992777,0.4092434382816308,False,560.3464965820312,638.994140625,48.88114929199219,590.1129760742188,78.64764404296875
1496,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-324_20260614T212424,mpc-1397-14-lambda-0.712,0.7124782612670892,0.09393625436803857,False,551.0906982421875,639.2083740234375,8.167613983154297,631.040771484375,88.11767578125
1497,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-351_20260614T023825,mpc-2298-26-lambda-0.415,0.4148651092582058,0.9809501702076563,False,622.4750366210938,639.55029296875,89.50686645507812,550.04345703125,17.07525634765625
1498,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-401_20260614T024506,mpc-358-3-lambda-0.97,0.9696275798712595,0.9848951272139083,False,642.0567626953125,640.5352783203125,191.4599609375,449.0753173828125,-1.521484375
1499,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-324_20260614T212424,mpc-1416-15-lambda-0.83,0.8297771495865707,0.5615100989487782,False,538.09814453125,642.5250854492188,69.58567810058594,572.9393920898438,104.42694091796875
1500,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-290_20260614T211944,mpc-309-3-lambda-0.5,0.49984670318632435,0.9572273122211324,False,903.1175537109375,642.8005981445312,108.61871337890625,534.181884765625,-260.31695556640625
1501,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-193_20260614T021758,mpc-942-8-lambda-0.505,0.5052943962965597,0.7239695468424416,False,696.7688598632812,642.90234375,66.06806182861328,576.8342895507812,-53.86651611328125
1502,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-84_20260614T020345,mpc-0-0-lambda-0.39,0.389875590853506,0.8611647943809054,False,745.2322387695312,643.0015869140625,70.29977416992188,572.7017822265625,-102.23065185546875
1503,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-8_20260614T204142,mpc-95-1-lambda-0.883,0.8828110425165432,0.4659229349631353,False,632.9365234375,643.3593139648438,56.18600082397461,587.17333984375,10.42279052734375
1504,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-370_20260614T213101,mpc-2229-27-lambda-0.555,0.5547250303142619,0.934390111517905,False,635.00830078125,643.5208129882812,113.26374816894531,530.257080078125,8.51251220703125
1505,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-193_20260614T210711,mpc-1188-13-lambda-0.387,0.38689869349735767,0.33220927957279495,False,720.2589721679688,644.5582885742188,19.438709259033203,625.1195678710938,-75.70068359375
1506,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-42_20260613T233930,mpc-849-9-lambda-0.157,0.1571012075664882,0.5768708816960249,False,500.0561218261719,644.5623168945312,22.636768341064453,621.925537109375,144.50619506835938
1507,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-201_20260614T210809,mpc-633-6-lambda-0.956,0.9560252112349021,0.5385612916506612,False,576.7410278320312,644.7196655273438,73.40117645263672,571.3184814453125,67.9786376953125
1508,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-457_20260614T025349,mpc-54-1-lambda-0.953,0.9534596397897288,0.6261423880152223,False,707.3156127929688,644.8795166015625,90.96568298339844,553.913818359375,-62.43609619140625
1509,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-33_20260614T204532,mpc-92-1-lambda-0.436,0.43619823700652244,0.7758980619347637,False,692.1397705078125,645.3690185546875,69.7809829711914,575.5880126953125,-46.770751953125
1510,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-448_20260614T025158,mpc-2548-26-lambda-0.2,0.19964193173151545,0.8291317937548027,False,496.9302062988281,645.4014282226562,43.387760162353516,602.013671875,148.47122192382812
1511,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-53_20260613T234112,mpc-330-5-lambda-0.535,0.5347768361770823,0.25817383389102444,False,583.0462036132812,645.458740234375,17.643089294433594,627.815673828125,62.41253662109375
1512,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-256_20260614T211547,mpc-284-3-lambda-0.695,0.6951660150993509,0.8689824839432586,False,670.4384765625,645.5994873046875,116.00667572021484,529.5928344726562,-24.8389892578125
1513,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-445_20260614T025133,mpc-1504-15-lambda-0.549,0.5492233658266596,0.8311073374401458,False,588.90087890625,647.561767578125,88.18920135498047,559.37255859375,58.660888671875
1514,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-52_20260613T234101,mpc-868-6-lambda-0.131,0.13113787572736393,0.09526308274385502,False,614.2359619140625,647.9127197265625,3.4664125442504883,644.4462890625,33.6767578125
1515,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-34_20260614T204540,mpc-30-2-lambda-0.52,0.5196075890580107,0.14638492499979336,False,586.06640625,648.1746826171875,9.53567123413086,638.6390380859375,62.1082763671875
1516,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-140_20260614T021100,mpc-970-11-lambda-0.642,0.6417794716466598,0.43311323260895657,False,477.4842224121094,648.4940185546875,38.62082290649414,609.8731689453125,171.00979614257812
1517,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-265_20260614T211652,mpc-812-12-lambda-0.138,0.13784424982874466,0.6139952680256644,False,575.798583984375,648.5148315429688,23.813682556152344,624.701171875,72.71624755859375
1518,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-52_20260613T234101,mpc-887-7-lambda-0.737,0.7365133180465822,0.05017458424381208,False,608.7501220703125,648.8174438476562,4.472986221313477,644.344482421875,40.06732177734375
1519,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-69_20260614T205023,mpc-584-5-lambda-0.588,0.5881007084148151,0.8467278832367064,False,700.65478515625,649.3410034179688,97.20098876953125,552.1400146484375,-51.31378173828125
1520,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-370_20260614T213101,mpc-2169-26-lambda-0.996,0.9957125835617943,0.29624571975835684,False,689.4481811523438,649.6870727539062,34.13961410522461,615.5474853515625,-39.7611083984375
1521,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-290_20260614T211944,mpc-0-0-lambda-0.329,0.3294148112952057,0.41588802417047754,False,1028.5322265625,649.769287109375,23.816614151000977,625.9526977539062,-378.762939453125
1522,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-168_20260614T021526,mpc-581-5-lambda-0.826,0.8261846157143133,0.9680164352378364,False,649.5579833984375,650.3616943359375,149.81961059570312,500.5420837402344,0.8037109375
1523,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-437_20260614T025016,mpc-842-9-lambda-0.246,0.24640283802440777,0.5905830391073984,False,745.5121459960938,650.3839721679688,32.11627960205078,618.2677001953125,-95.128173828125
1524,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-93_20260614T205338,mpc-0-0-lambda-0.078,0.07823034340893796,0.5773767235366848,False,681.4939575195312,650.7958984375,18.547101974487305,632.248779296875,-30.69805908203125
1525,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-90_20260614T020433,mpc-316-3-lambda-0.981,0.9814409153381398,0.39012524260708226,False,808.2952880859375,651.1349487304688,47.09219741821289,604.042724609375,-157.16033935546875
1526,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-201_20260614T210809,mpc-605-5-lambda-0.592,0.592358672074431,0.14015385510789116,False,591.7743530273438,651.608154296875,9.478018760681152,642.130126953125,59.83380126953125
1527,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-472_20260614T025607,mpc-1081-10-lambda-0.182,0.1818439681926174,0.6073041333320625,False,658.7883911132812,652.6057739257812,27.188711166381836,625.4170532226562,-6.1826171875
1528,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-26_20260613T233709,mpc-532-5-lambda-0.272,0.27244845469273393,0.3324827818991226,False,568.0703735351562,653.2798461914062,15.449629783630371,637.8302001953125,85.20947265625
1529,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-183_20260614T021655,mpc-1012-10-lambda-0.08,0.07960701928355404,0.30505336733691574,False,851.3839721679688,654.32177734375,9.007818222045898,645.31396484375,-197.06219482421875
1530,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-366_20260614T213027,mpc-339-4-lambda-0.705,0.7052808642975775,0.917203153932139,False,557.0980224609375,654.4437255859375,127.80274963378906,526.6409912109375,97.345703125
1531,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-301_20260614T212132,mpc-1610-16-lambda-0.812,0.8115095798873079,0.21051209372230895,False,649.2044677734375,654.4795532226562,19.202360153198242,635.2772216796875,5.27508544921875
1532,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-99_20260614T020526,mpc-1194-13-lambda-0.777,0.7767609685890035,0.3682685619013144,False,592.2381591796875,654.5414428710938,36.5091438293457,618.0322875976562,62.30328369140625
1533,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-32_20260613T233806,mpc-1301-13-lambda-0.38,0.3797829734597903,0.7909680253240841,False,565.7871704101562,655.387451171875,60.53885269165039,594.8485717773438,89.60028076171875
1534,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-8_20260614T015329,mpc-858-6-lambda-0.596,0.5960475505684832,0.33591421691346096,False,829.1927490234375,655.525634765625,26.525856018066406,628.999755859375,-173.6671142578125
1535,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-193_20260614T210711,mpc-1325-15-lambda-0.909,0.9092294354980879,0.8988264366731372,False,650.7534790039062,655.7132568359375,154.62123107910156,501.092041015625,4.95977783203125
1536,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-317_20260614T212330,mpc-0-0-lambda-0.484,0.4835841704241594,0.8425870803849967,False,1028.8779296875,655.7510986328125,82.94398498535156,572.80712890625,-373.1268310546875
1537,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-27_20260613T233717,mpc-1491-19-lambda-0.163,0.1634498416382737,0.6212473546786456,False,568.4911499023438,655.9541015625,25.43593406677246,630.5181884765625,87.46295166015625
1538,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-39_20260613T233910,mpc-0-0-lambda-0.977,0.977447184995425,0.3717676603062798,False,449.4361267089844,657.982177734375,44.28995132446289,613.6921997070312,208.54605102539062
1539,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-301_20260614T212132,mpc-1652-17-lambda-0.922,0.9222992416747351,0.2957213842333342,False,618.6534423828125,659.7168579101562,31.493867874145508,628.2229614257812,41.06341552734375
1540,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-257_20260614T022606,mpc-45-1-lambda-0.793,0.7933280104093854,0.6209363544076347,False,776.1723022460938,660.5047607421875,76.81723022460938,583.6875,-115.66754150390625
1541,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-448_20260614T025158,mpc-2510-25-lambda-0.218,0.21839358800865255,0.18788611849217307,False,509.77789306640625,660.6538696289062,8.116897583007812,652.5369873046875,150.8759765625
1542,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-347_20260614T023755,mpc-819-7-lambda-0.895,0.8946747627443318,0.16890340107901872,False,930.9845581054688,660.788330078125,16.279159545898438,644.5091552734375,-270.19622802734375
1543,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-52_20260613T234101,mpc-1067-9-lambda-0.84,0.8400555227899588,0.9074768783905228,False,560.7476196289062,661.3799438476562,136.33641052246094,525.0435180664062,100.63232421875
1544,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-52_20260613T234101,mpc-897-8-lambda-0.074,0.07445261174339268,0.8445602097312365,False,601.6365356445312,662.283447265625,25.94887351989746,636.3345947265625,60.64691162109375
1545,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-53_20260613T234112,mpc-314-4-lambda-0.113,0.11266187683824112,0.08078222603085193,False,587.9826049804688,663.0140991210938,3.1157212257385254,659.8983764648438,75.031494140625
1546,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-91_20260614T205320,mpc-537-6-lambda-0.924,0.9238944626422335,0.04842780895151588,False,712.3623046875,666.267822265625,5.366729736328125,660.901123046875,-46.094482421875
1547,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-489_20260614T025823,mpc-1600-12-lambda-0.806,0.805741084949152,0.3966970318979752,False,779.7088623046875,667.0968017578125,42.25613784790039,624.8406372070312,-112.612060546875
1548,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-27_20260613T233717,mpc-1466-18-lambda-0.926,0.9260752999325574,0.12458033677365757,False,587.5716552734375,667.5914916992188,12.012012481689453,655.5794677734375,80.01983642578125
1549,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-453_20260614T025300,mpc-471-5-lambda-0.145,0.14545517134538433,0.09492951645235814,False,755.370361328125,668.4744262695312,3.7062454223632812,664.7681884765625,-86.89593505859375
1550,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-467_20260614T025519,mpc-495-6-lambda-0.345,0.34477287492173186,0.843476619145462,False,694.558349609375,668.5299682617188,62.76644515991211,605.7635498046875,-26.02838134765625
1551,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-222_20260614T022125,mpc-1057-10-lambda-0.978,0.9778952930118012,0.6345722989787453,False,865.122314453125,668.9116821289062,96.58088684082031,572.330810546875,-196.21063232421875
1552,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-453_20260614T025300,mpc-490-6-lambda-0.11,0.11042236423298947,0.32482510220414595,False,749.4971923828125,669.0763549804688,11.156335830688477,657.9200439453125,-80.42083740234375
1553,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-91_20260614T205320,mpc-547-7-lambda-0.927,0.9272654287150189,0.6562636662396305,False,703.8174438476562,669.0816650390625,94.9742660522461,574.107421875,-34.73577880859375
1554,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-98_20260614T020519,mpc-97-2-lambda-0.209,0.20931836299425713,0.022841246999815393,False,682.0556640625,669.7485961914062,2.046818256378174,667.7017822265625,-12.30706787109375
1555,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-296_20260614T212048,mpc-1111-12-lambda-0.472,0.4724375659921081,0.7721880758441291,False,680.41748046875,670.03271484375,71.00904083251953,599.023681640625,-10.384765625
1556,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-183_20260614T021655,mpc-1073-11-lambda-0.618,0.6177879768157154,0.9901505814437367,False,837.2032470703125,671.079833984375,125.3060531616211,545.7738037109375,-166.1234130859375
1557,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-26_20260613T233709,mpc-486-4-lambda-0.818,0.8184367535565829,0.22783179952848853,False,601.5516357421875,671.5718994140625,21.05068588256836,650.521240234375,70.020263671875
1558,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-360_20260614T023922,mpc-604-5-lambda-0.992,0.9918024881401919,0.20053869703575716,False,805.7394409179688,672.1986083984375,22.1253662109375,650.0732421875,-133.54083251953125
1559,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-129_20260614T020924,mpc-1248-11-lambda-0.919,0.9189967600443867,0.2992863897091487,False,599.6675415039062,672.26123046875,31.99241065979004,640.268798828125,72.59368896484375
1560,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-528_20260614T030346,mpc-1073-14-lambda-0.711,0.7109077583754034,0.6880033317506927,False,558.515625,672.2724609375,79.26382446289062,593.0086669921875,113.7568359375
1561,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-160_20260614T210323,mpc-221-3-lambda-0.143,0.14273958062092895,0.8183102985567384,False,837.2352905273438,674.4822998046875,37.866668701171875,636.6156005859375,-162.75299072265625
1562,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-21_20260613T233630,mpc-780-9-lambda-0.099,0.09948078422327346,0.6460511952837206,False,515.8894653320312,675.303955078125,21.224395751953125,654.07958984375,159.41448974609375
1563,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-359_20260614T212926,mpc-829-9-lambda-0.878,0.8784506368114217,0.37124452818434006,False,937.080810546875,676.8715209960938,41.92165756225586,634.9498901367188,-260.20928955078125
1564,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-222_20260614T022125,mpc-1014-9-lambda-0.357,0.3568821118360408,0.21431677980037903,False,883.8034057617188,680.9061889648438,11.782415390014648,669.123779296875,-202.897216796875
1565,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-257_20260614T022606,mpc-0-0-lambda-0.405,0.4046133919452879,0.2261443437168407,False,796.72216796875,681.06884765625,12.953505516052246,668.1153564453125,-115.6533203125
1566,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-90_20260614T020433,mpc-292-2-lambda-0.781,0.7806318829630331,0.12131878813600172,False,823.4979248046875,681.2562255859375,9.580362319946289,671.6758422851562,-142.24169921875
1567,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-336_20260614T212603,mpc-460-4-lambda-0.034,0.0344175110911499,0.4628057243622357,False,727.6926879882812,681.3163452148438,14.069387435913086,667.2469482421875,-46.3763427734375
1568,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-34_20260614T204540,mpc-18-1-lambda-0.359,0.3585491977646195,0.062050670469323534,False,591.0846557617188,682.4635009765625,3.164520263671875,679.2989501953125,91.37884521484375
1569,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-271_20260614T022745,mpc-1263-12-lambda-0.542,0.542167098993951,0.4231036599615583,False,732.6339111328125,684.8788452148438,35.99674987792969,648.882080078125,-47.75506591796875
1570,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-140_20260614T021100,mpc-856-10-lambda-0.194,0.1936587207035628,0.5658681570721201,False,517.0948486328125,685.126220703125,24.98530387878418,660.1409301757812,168.0313720703125
1571,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-327_20260614T023548,mpc-567-5-lambda-0.619,0.6185205631598472,0.6359757710477736,False,684.2747192382812,685.1461791992188,65.1264419555664,620.0197143554688,0.8714599609375
1572,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-66_20260614T204948,mpc-1024-9-lambda-0.287,0.2874136171245497,0.8181848440903414,False,836.4054565429688,685.3359985351562,55.049354553222656,630.28662109375,-151.0694580078125
1573,/home/victor-xia/repos/Burst-Coast-MPC/artifacts/MonteCarloData/monte-carlo-data-epoch-148_20260614T021217,mpc-765-5-lambda-0.29,0.2896764808703184,0.6571702275838319,False,674.6488037109375,686.1304931640625,38.88119888305664,647.249267578125,11.481689453125
